Artskonto;Omkostningssted;PSP-element;Profitcenter;Ordre;Debet/kredit;Beløb;Næste agent;Tekst;Betalingsart;Påligningsår;Betalingsmodtagernr.;Betalingsmodtagernr.kode;Ydelsesmodtagernr.;Ydelsesmodtagernr.kode;Ydelsesperiode fra;Ydelsesperiode til;Oplysningspligtnr.;Oplysningspligtmodtagernr.kode;Oplysningspligtkode;Netværk;Operation;Mængde;Mængdeenhed;Referencenøgle
90540000;;;;;Debet;200,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
79000000;;XG-0000002426-00017;;;Kredit;200,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;5,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;XG-0000002668-00020;;;Kredit;5,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;146,50;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90100011;;;;;Kredit;146,50;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;750,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00026;;;Kredit;750,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;230,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00051;;;Kredit;230,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1.300,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
95932400;;;;;Kredit;1.300,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;900,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;XG-0000004087-00001;;;Kredit;900,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;525,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;XG-0000002890-00056;;;Kredit;525,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;535,00;;Indtægter via MobilePay - Musical/skolefest;;;;;;;;;;;;;;;;
72000000;;XG-0000002488-00025;;;Kredit;535,00;;Indtægter via MobilePay - Musical/skolefest;;;;;;;;;;;;;;;;
90540000;;;;;Debet;200,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;XG-0000002382-00017;;;Kredit;200,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;105,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
79000000;;XG-0000002564-00001;;;Kredit;105,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;850,00;;Indtægter via MobilePay - Borup Byvej;;;;;;;;;;;;;;;;
72000000;;XG-0000002890-00056;;;Kredit;850,00;;Indtægter via MobilePay - Borup Byvej;;;;;;;;;;;;;;;;
90540000;;;;;Debet;314,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;XG-0000002668-00027;;;Kredit;314,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;123,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;XG-0000002598-00003;;;Kredit;123,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;40,00;;Indtægter via MobilePay - Købmandsgården;;;;;;;;;;;;;;;;
95941300;;;;;Kredit;40,00;;Indtægter via MobilePay - Købmandsgården;;;;;;;;;;;;;;;;
90540000;;;;;Debet;250,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;XG-0000002359-00016;;;Kredit;250,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;30,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
79000000;;XG-0000002481-00010;;;Kredit;30,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;2.970,30;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
79000000;;XG-0000005285-00040;;;Kredit;2.970,30;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;198,02;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;XG-0000002448-00007;;;Kredit;198,02;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;53.583,00;;P5908764988202505010000933563;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;53.583,00;;P5908764988202505010000933563;;;;;;;;;;;;;;;;
90540000;;;;;Debet;125.786,00;;P5908764988202505010000933562;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;125.786,00;;P5908764988202505010000933562;;;;;;;;;;;;;;;;
90540000;;;;;Debet;12.114,00;;P5908764988202505010000933560;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;12.114,00;;P5908764988202505010000933560;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;1.850,00;;Cap NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;1.850,00;;Cap NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;114,80;;Cap NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;114,80;;Cap NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;197,60;;Cap NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;197,60;;Cap NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;303,54;;Cap NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;303,54;;Cap NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;6.698,00;;Cap NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;6.698,00;;Cap NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;21.868,87;;Cap NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;21.868,87;;Cap NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;5.300,72;;Cap NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;5.300,72;;Cap NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;4.175,88;;Cap NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;4.175,88;;Cap NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;17,00;;Cap NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;17,00;;Cap NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Debet;20.803,00;;P5908764988202505010000933550;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;20.803,00;;P5908764988202505010000933550;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;72.530,45;;RG-250502 29 ACONTO;;;;;;;;;;;;;;;;
95910014;;;;;Debet;72.530,45;;RG-250502 29 ACONTO;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;17.233,45;;NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;17.233,45;;NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;37.119,74;;NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;37.119,74;;NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;13.725,00;;NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;13.725,00;;NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;39.329,84;;NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;39.329,84;;NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;18.541,79;;NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;18.541,79;;NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;17.320,68;;NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;17.320,68;;NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;4.353,28;;NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;4.353,28;;NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;66.826,79;;NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;66.826,79;;NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;31.122,79;;NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;31.122,79;;NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;323.504,68;;NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;323.504,68;;NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;4.524,54;;NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;4.524,54;;NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;60,00;;P5908764988202505010000933532;;;;;;;;;;;;;;;;
95990009;;;;;Debet;60,00;;P5908764988202505010000933532;;;;;;;;;;;;;;;;
90540000;;;;;Debet;27.653,89;;Indtægter via FIK;;;;;;;;;;;;;;;;
91407004;;;;;Kredit;27.653,89;;Indtægter via FIK;;;;;;;;;;;;;;;;
90540000;;;;;Debet;95.346,15;;Indtægter via FIK;;;;;;;;;;;;;;;;
91407030;;;;;Kredit;95.346,15;;Indtægter via FIK;;;;;;;;;;;;;;;;
90540000;;;;;Debet;10.960,00;;Indtægter via FIK;;;;;;;;;;;;;;;;
91407005;;;;;Kredit;10.960,00;;Indtægter via FIK;;;;;;;;;;;;;;;;
90540000;;;;;Debet;864.597,29;;Indtægter via FIK;;;;;;;;;;;;;;;;
91407003;;;;;Kredit;864.597,29;;Indtægter via FIK;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;82.852,80;;Overførsel via Leverandørservice (UDK);;;;;;;;;;;;;;;;
40000000;;XG-0000000013-00002;;;Debet;82.852,80;;Overførsel via Leverandørservice (UDK);;;;;;;;;;;;;;;;
90540000;;;;;Kredit;2.011.459,09;;Overførsel via Leverandørservice (UDK);;;;;;;;;;;;;;;;
40000000;;XG-0000000013-00001;;;Debet;2.011.459,09;;Overførsel via Leverandørservice (UDK);;;;;;;;;;;;;;;;
90540000;;;;;Debet;1.442.342,03;;P5908764988202505010000933525;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;1.442.342,03;;P5908764988202505010000933525;;;;;;;;;;;;;;;;
90540000;;;;;Debet;11.569.585,88;;P5908764988202505010000933524;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;11.569.585,88;;P5908764988202505010000933524;;;;;;;;;;;;;;;;
90540000;;;;;Debet;937.563,82;;P5908764988202505010000933523;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;937.563,82;;P5908764988202505010000933523;;;;;;;;;;;;;;;;
90540000;;;;;Debet;13.962,00;;P5908764988202505010000933522;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;13.962,00;;P5908764988202505010000933522;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1.630,00;;P5908764988202505010000933521;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;1.630,00;;P5908764988202505010000933521;;;;;;;;;;;;;;;;
90540000;;;;;Debet;575,00;;P5908764988202505010000933520;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;575,00;;P5908764988202505010000933520;;;;;;;;;;;;;;;;
90540000;;;;;Debet;14.450,00;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;XG-0000002511-00021;;;Kredit;14.450,00;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;6.200,00;;Indtægter via kontanter;;;;;;;;;;;;;;;;
79000000;;XG-0000005094-00005;;;Kredit;6.200,00;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;10.300,00;;Indtægter via kontanter;;;;;;;;;;;;;;;;
79000000;;XG-0000005094-00004;;;Kredit;10.300,00;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;281,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
72000000;;XG-0000003040-00046;;;Kredit;281,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;343,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00037;;;Kredit;343,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1.564,00;;Indtægter via betalingskort - Kasernen;;;;;;;;;;;;;;;;
72000000;;XG-0000005228-00003;;;Kredit;1.564,00;;Indtægter via betalingskort - Kasernen;;;;;;;;;;;;;;;;
90540000;;;;;Debet;445,00;;Indtægter via betalingskort - Sundhedshuset;;;;;;;;;;;;;;;;
72000000;;XG-0000005228-00003;;;Kredit;445,00;;Indtægter via betalingskort - Sundhedshuset;;;;;;;;;;;;;;;;
90540000;;;;;Debet;272,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00031;;;Kredit;272,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;3.688,00;;Indtægter via betalingskort - Laksetorvet;;;;;;;;;;;;;;;;
72000000;;XG-0000005228-00003;;;Kredit;3.688,00;;Indtægter via betalingskort - Laksetorvet;;;;;;;;;;;;;;;;
90540000;;;;;Debet;217,00;;Indtægter via betalingskort - Laksetorvet;;;;;;;;;;;;;;;;
72000000;;XG-0000005228-00003;;;Kredit;217,00;;Indtægter via betalingskort - Laksetorvet;;;;;;;;;;;;;;;;
90540000;;;;;Debet;55,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000004025-00002;;;Kredit;55,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;39,00;;Indtægter via Dankort 5247969;;;;;;;;;;;;;;;;
95941300;;;;;Kredit;39,00;;Indtægter via Dankort 5247969;;;;;;;;;;;;;;;;
90540000;;;;;Debet;150,00;;Dankort-salg 30.04 5078318 2810;;;;;;;;;;;;;;;;
79000000;;XG-0000002667-00008;;;Kredit;150,00;;Dankort-salg 30.04 5078318 2810;;;;;;;;;;;;;;;;
90540000;;;;;Debet;150,00;;Dankort-salg 30.04 5078318 2809;;;;;;;;;;;;;;;;
79000000;;XG-0000002667-00008;;;Kredit;150,00;;Dankort-salg 30.04 5078318 2809;;;;;;;;;;;;;;;;
90540000;;;;;Debet;680,00;;Dankort-salg 30.04 5078318 2808;;;;;;;;;;;;;;;;
79000000;;XG-0000002667-00008;;;Kredit;680,00;;Dankort-salg 30.04 5078318 2808;;;;;;;;;;;;;;;;
90540000;;;;;Debet;300,00;;Dankort-salg 30.04 5078318 2806;;;;;;;;;;;;;;;;
79000000;;XG-0000002667-00008;;;Kredit;300,00;;Dankort-salg 30.04 5078318 2806;;;;;;;;;;;;;;;;
90540000;;;;;Debet;202,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;202,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;11,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;11,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;599,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;599,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;120,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;120,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;879,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;879,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;484,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;484,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1.129,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;1.129,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;117,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;117,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;179,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;179,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;130,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;130,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;246,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;246,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;170,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;170,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;176,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;176,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;215,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;215,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;72,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;72,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;170,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;170,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;262,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;262,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;63,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;63,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;106,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;106,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;177,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;177,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;479,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;479,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;281,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;281,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;22,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;22,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;44,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;44,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;162,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;162,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;75,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;75,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1.179,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
