Artskonto;Omkostningssted;PSP-element;Profitcenter;Ordre;Debet/kredit;Beløb;Næste agent;Tekst;Betalingsart;Påligningsår;Betalingsmodtagernr.;Betalingsmodtagernr.kode;Ydelsesmodtagernr.;Ydelsesmodtagernr.kode;Ydelsesperiode fra;Ydelsesperiode til;Oplysningspligtnr.;Oplysningspligtmodtagernr.kode;Oplysningspligtkode;Netværk;Operation;Mængde;Mængdeenhed;Referencenøgle
90540000;;;;;Debet;100,00;;OY-BKL, 1/5 - 25.;;;;;;;;;;;;;;;;
79000000;;XG-0000005086-00001;;;Kredit;100,00;;OY-BKL, 1/5 - 25.;;;;;;;;;;;;;;;;
90540000;;;;;Debet;147,00;;P5908764988202505050000933779;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;147,00;;P5908764988202505050000933779;;;;;;;;;;;;;;;;
90540000;;;;;Debet;10.273,00;;HSK, Rds. Bolig                    3006581985;;;;;;;;;;;;;;;;
90520001;;;;;Kredit;10.273,00;;HSK, Rds. Bolig                    3006581985;;;;;;;;;;;;;;;;
90540000;;;;;Debet;200,00;;Boligselskabet af 2014;;;;;;;;;;;;;;;;
91407008;;;;;Kredit;200,00;;Boligselskabet af 2014;;;;;;;;;;;;;;;;
90540000;;;;;Debet;230,00;;Boligforeningen Kronjylland;;;;;;;;;;;;;;;;
91407008;;;;;Kredit;230,00;;Boligforeningen Kronjylland;;;;;;;;;;;;;;;;
90540000;;;;;Debet;640,00;;Boligorganisationen;;;;;;;;;;;;;;;;
91407008;;;;;Kredit;640,00;;Boligorganisationen;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;3.830,87;;0310660124HTFP                     PSBGS25004732533                   3512516613      NTRF;;;;;;;;;;;;;;;;
95931701;;;;;Debet;3.830,87;;0310660124HTFP                     PSBGS25004732533                   3512516613      NTRF;;;;;;;;;;;;;;;;
90540000;;;;;Debet;750,00;;P5908764988202505050000933773;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;750,00;;P5908764988202505050000933773;;;;;;;;;;;;;;;;
90540000;;;;;Debet;32.143,05;;Mobilepay 4000000000010405251;;;;;;;;;;;;;;;;
91407041;;;;;Kredit;32.143,05;;Mobilepay 4000000000010405251;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1.491,50;;Mobilepay 3000000000010405252;;;;;;;;;;;;;;;;
91407041;;;;;Kredit;1.491,50;;Mobilepay 3000000000010405252;;;;;;;;;;;;;;;;
90540000;;;;;Debet;563,50;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00044;;;Kredit;563,50;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
90540000;;;;;Debet;45,00;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00033;;;Kredit;45,00;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
90540000;;;;;Debet;149,00;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00038;;;Kredit;149,00;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
90540000;;;;;Debet;69,00;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00030;;;Kredit;69,00;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
90540000;;;;;Debet;44,00;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00036;;;Kredit;44,00;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
90540000;;;;;Debet;1.500,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;XG-0000002415-00039;;;Kredit;1.500,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;200,00;;Indtægter via MobilePay - Siam;;;;;;;;;;;;;;;;
95941300;;;;;Kredit;200,00;;Indtægter via MobilePay - Siam;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1.800,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
79000000;;XG-0000003397-00016;;;Kredit;1.800,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;280,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;XG-0000002461-00001;;;Kredit;280,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;245,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;XG-0000002475-00016;;;Kredit;245,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;500,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
79000000;;XG-0000002426-00017;;;Kredit;500,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;250,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;XG-0000002465-00029;;;Kredit;250,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;60,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00026;;;Kredit;60,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;450,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;XG-0000002585-00001;;;Kredit;450,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;75,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
79000000;;XG-0000002564-00001;;;Kredit;75,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;40,00;;Indtægter via MobilePay - Borup Byvej;;;;;;;;;;;;;;;;
72000000;;XG-0000002890-00056;;;Kredit;40,00;;Indtægter via MobilePay - Borup Byvej;;;;;;;;;;;;;;;;
90540000;;;;;Debet;250,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;XG-0000002359-00016;;;Kredit;250,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;120,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
79000000;;XG-0000002481-00010;;;Kredit;120,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;162,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
95930008;;;;;Kredit;162,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;163.156,40;;P5908764988202505050000933979;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;163.156,40;;P5908764988202505050000933979;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;300,00;;Cap NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;300,00;;Cap NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;3.040,00;;Cap NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;3.040,00;;Cap NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;7.000,00;;Cap NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;7.000,00;;Cap NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;93,00;;Cap NKS-KP;;;;;;;;;;;;;;;;
95931700;;;;;Debet;93,00;;Cap NKS-KP;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;23.167,23;;RG-250506 29 ACONTO;;;;;;;;;;;;;;;;
95910014;;;;;Debet;23.167,23;;RG-250506 29 ACONTO;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;10.798,00;;NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;10.798,00;;NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;753,36;;NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;753,36;;NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;9.266,76;;NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;9.266,76;;NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;15.055,80;;NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;15.055,80;;NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;556,76;;NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;556,76;;NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;537,79;;NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;537,79;;NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;1.684,10;;NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;1.684,10;;NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;993,40;;NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;993,40;;NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;341.202,18;;NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;341.202,18;;NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;60,00;;P5908764988202505050000933961;;;;;;;;;;;;;;;;
95990009;;;;;Debet;60,00;;P5908764988202505050000933961;;;;;;;;;;;;;;;;
90540000;;;;;Debet;14.085,94;;Indtægter via FIK;;;;;;;;;;;;;;;;
91407004;;;;;Kredit;14.085,94;;Indtægter via FIK;;;;;;;;;;;;;;;;
90540000;;;;;Debet;82.387,90;;Indtægter via FIK;;;;;;;;;;;;;;;;
91407030;;;;;Kredit;82.387,90;;Indtægter via FIK;;;;;;;;;;;;;;;;
90540000;;;;;Debet;5.171,00;;Indtægter via FIK;;;;;;;;;;;;;;;;
91407005;;;;;Kredit;5.171,00;;Indtægter via FIK;;;;;;;;;;;;;;;;
90540000;;;;;Debet;13.624.366,45;;Indtægter via FIK;;;;;;;;;;;;;;;;
91407003;;;;;Kredit;13.624.366,45;;Indtægter via FIK;;;;;;;;;;;;;;;;
90540000;;;;;Debet;219.096,97;;P5908764988202505050000933956;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;219.096,97;;P5908764988202505050000933956;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;14.973,62;;P5908764988202505050000933955;;;;;;;;;;;;;;;;
95990009;;;;;Debet;14.973,62;;P5908764988202505050000933955;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;455,26;;P5908764988202505050000933954;;;;;;;;;;;;;;;;
95990009;;;;;Debet;455,26;;P5908764988202505050000933954;;;;;;;;;;;;;;;;
90540000;;;;;Debet;750,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000004025-00002;;;Kredit;750,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;200,00;;Dankort-salg 04.05 5078318 2826;;;;;;;;;;;;;;;;
79000000;;XG-0000002667-00008;;;Kredit;200,00;;Dankort-salg 04.05 5078318 2826;;;;;;;;;;;;;;;;
90540000;;;;;Debet;24,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
