Artskonto;Omkostningssted;PSP-element;Profitcenter;Ordre;Debet/kredit;Beløb;Næste agent;Tekst;Betalingsart;Påligningsår;Betalingsmodtagernr.;Betalingsmodtagernr.kode;Ydelsesmodtagernr.;Ydelsesmodtagernr.kode;Ydelsesperiode fra;Ydelsesperiode til;Oplysningspligtnr.;Oplysningspligtmodtagernr.kode;Oplysningspligtkode;Netværk;Operation;Mængde;Mængdeenhed;Referencenøgle
90540000;;;;;Debet;76,15;;Overførsel Skattekontoen, kredi;;;;;;;;;;;;;;;;
95990036;;;;;Kredit;76,15;;Overførsel Skattekontoen, kredi;;;;;;;;;;;;;;;;
90540000;;;;;Debet;640,00;;Overførsel N54102770176;;;;;;;;;;;;;;;;
95930015;;;;;Kredit;640,00;;Overførsel N54102770176;;;;;;;;;;;;;;;;
90540000;;;;;Debet;162,40;;Overførsel N36549770441;;;;;;;;;;;;;;;;
91407040;;;;;Kredit;162,40;;Overførsel N36549770441;;;;;;;;;;;;;;;;
90540000;;;;;Debet;3.523,87;;Overførsel N27026770275;;;;;;;;;;;;;;;;
95950005;;;;;Kredit;3.523,87;;Overførsel N27026770275;;;;;;;;;;;;;;;;
90540000;;;;;Debet;65.123,55;;P5908764988202504280000932514;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;65.123,55;;P5908764988202504280000932514;;;;;;;;;;;;;;;;
90540000;;;;;Debet;3.373,03;;P5908764988202504280000932513;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;3.373,03;;P5908764988202504280000932513;;;;;;;;;;;;;;;;
90540000;;;;;Debet;8.915,00;;P5908764988202504280000932512;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;8.915,00;;P5908764988202504280000932512;;;;;;;;;;;;;;;;
90540000;;;;;Debet;8.915,00;;P5908764988202504280000932511;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;8.915,00;;P5908764988202504280000932511;;;;;;;;;;;;;;;;
90540000;;;;;Debet;3.962,00;;P5908764988202504280000932510;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;3.962,00;;P5908764988202504280000932510;;;;;;;;;;;;;;;;
90540000;;;;;Debet;10.897,00;;P5908764988202504280000932509;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;10.897,00;;P5908764988202504280000932509;;;;;;;;;;;;;;;;
90540000;;;;;Debet;2.704,03;;P5908764988202504280000932508;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;2.704,03;;P5908764988202504280000932508;;;;;;;;;;;;;;;;
90540000;;;;;Debet;6.566,41;;P5908764988202504280000932507;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;6.566,41;;P5908764988202504280000932507;;;;;;;;;;;;;;;;
90540000;;;;;Debet;189.047,75;;P5908764988202504280000932506;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;189.047,75;;P5908764988202504280000932506;;;;;;;;;;;;;;;;
90540000;;;;;Debet;3.422,79;;P5908764988202504280000932505;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;3.422,79;;P5908764988202504280000932505;;;;;;;;;;;;;;;;
90540000;;;;;Debet;6,20;;P5908764988202504280000932504;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;6,20;;P5908764988202504280000932504;;;;;;;;;;;;;;;;
90540000;;;;;Debet;199,13;;P5908764988202504280000932503;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;199,13;;P5908764988202504280000932503;;;;;;;;;;;;;;;;
90540000;;;;;Debet;90,50;;P5908764988202504280000932502;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;90,50;;P5908764988202504280000932502;;;;;;;;;;;;;;;;
90540000;;;;;Debet;169,00;;Beboerklagenævnet                  Meddelnr. 02155701525116;;;;;;;;;;;;;;;;
79000000;;XG-0000003025-00001;;;Kredit;169,00;;Beboerklagenævnet                  Meddelnr. 02155701525116;;;;;;;;;;;;;;;;
90540000;;;;;Debet;45.743,74;;Mobilepay 4000000000012704251;;;;;;;;;;;;;;;;
91407041;;;;;Kredit;45.743,74;;Mobilepay 4000000000012704251;;;;;;;;;;;;;;;;
90540000;;;;;Debet;286,25;;Mobilepay 3000000000012704252;;;;;;;;;;;;;;;;
91407041;;;;;Kredit;286,25;;Mobilepay 3000000000012704252;;;;;;;;;;;;;;;;
90540000;;;;;Debet;481,50;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00044;;;Kredit;481,50;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
90540000;;;;;Debet;14,00;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00038;;;Kredit;14,00;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
90540000;;;;;Debet;11,00;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00030;;;Kredit;11,00;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
90540000;;;;;Debet;25,00;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00036;;;Kredit;25,00;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
90540000;;;;;Debet;40,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;XG-0000002484-00001;;;Kredit;40,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;2.000,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
79000000;;XG-0000003397-00016;;;Kredit;2.000,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;25,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;XG-0000002668-00020;;;Kredit;25,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;45,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00026;;;Kredit;45,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;45,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00051;;;Kredit;45,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;14,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00038;;;Kredit;14,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;25,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
79000000;;XG-0000003038-00036;;;Kredit;25,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;225,00;;Indtægter via MobilePay - Musical/skolefest;;;;;;;;;;;;;;;;
72000000;;XG-0000002488-00025;;;Kredit;225,00;;Indtægter via MobilePay - Musical/skolefest;;;;;;;;;;;;;;;;
90540000;;;;;Debet;50,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
79000000;;XG-0000002564-00001;;;Kredit;50,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;15,00;;Indtægter via MobilePay - Købmandsgården;;;;;;;;;;;;;;;;
95941300;;;;;Kredit;15,00;;Indtægter via MobilePay - Købmandsgården;;;;;;;;;;;;;;;;
90540000;;;;;Debet;800,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
79000000;;XG-0000002481-00010;;;Kredit;800,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;2.119,23;;Cap NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;2.119,23;;Cap NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;10.000,00;;Cap NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;10.000,00;;Cap NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;4.000,00;;Cap NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;4.000,00;;Cap NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;3.107,16;;Cap NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;3.107,16;;Cap NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;70.055,02;;RG-250429 29 ACONTO;;;;;;;;;;;;;;;;
95910014;;;;;Debet;70.055,02;;RG-250429 29 ACONTO;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;87.017,58;;NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;87.017,58;;NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Debet;378,63;;Velliv                             Meddelnr. 03974263025118;;;;;;;;;;;;;;;;
95914002;;;;;Kredit;378,63;;Velliv                             Meddelnr. 03974263025118;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;84.351,00;;Otc-betaling 2439541/4570696 NTRF;;;;;;;;;;;;;;;;
67041004;;;;;Debet;84.351,00;;Otc-betaling 2439541/4570696 NTRF;;;;;;;;;;;;;;;;
90540000;;;;;Debet;11.670,03;;Indtægter via FIK;;;;;;;;;;;;;;;;
91407004;;;;;Kredit;11.670,03;;Indtægter via FIK;;;;;;;;;;;;;;;;
90540000;;;;;Debet;18.917,27;;Indtægter via FIK;;;;;;;;;;;;;;;;
91407030;;;;;Kredit;18.917,27;;Indtægter via FIK;;;;;;;;;;;;;;;;
90540000;;;;;Debet;4.330,00;;Indtægter via FIK;;;;;;;;;;;;;;;;
91407005;;;;;Kredit;4.330,00;;Indtægter via FIK;;;;;;;;;;;;;;;;
90540000;;;;;Debet;884.457,96;;Indtægter via FIK;;;;;;;;;;;;;;;;
91407003;;;;;Kredit;884.457,96;;Indtægter via FIK;;;;;;;;;;;;;;;;
90540000;;;;;Debet;23.469,12;;P5908764988202504280000932666;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;23.469,12;;P5908764988202504280000932666;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1.249,50;;P5908764988202504280000932665;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;1.249,50;;P5908764988202504280000932665;;;;;;;;;;;;;;;;
90540000;;;;;Debet;11.843,00;;P5908764988202504280000932664;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;11.843,00;;P5908764988202504280000932664;;;;;;;;;;;;;;;;
90540000;;;;;Debet;8.050,00;;P5908764988202504280000932663;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;8.050,00;;P5908764988202504280000932663;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1.800,00;;P5908764988202504280000932662;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;1.800,00;;P5908764988202504280000932662;;;;;;;;;;;;;;;;
90540000;;;;;Debet;700,00;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;XG-0000003038-00053;;;Kredit;700,00;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;705,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000004025-00002;;;Kredit;705,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;983,70;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
72000000;;XG-0000004024-00003;;;Kredit;983,70;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;300,00;;Dankort-salg 27.04 5078318 2777;;;;;;;;;;;;;;;;
79000000;;XG-0000002667-00008;;;Kredit;300,00;;Dankort-salg 27.04 5078318 2777;;;;;;;;;;;;;;;;
90540000;;;;;Debet;120,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;120,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;240,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;240,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;120,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;120,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;30,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;30,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;120,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;120,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;120,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;120,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;3.040,00;;Indtægter via betalingskort 4862899;;;;;;;;;;;;;;;;
79000000;;XG-0000005094-00001;;;Kredit;3.040,00;;Indtægter via betalingskort 4862899;;;;;;;;;;;;;;;;
90540000;;;;;Debet;4.900,00;;Indtægter via betalingskort 4862899;;;;;;;;;;;;;;;;
79000000;;XG-0000005094-00001;;;Kredit;4.900,00;;Indtægter via betalingskort 4862899;;;;;;;;;;;;;;;;
90540000;;;;;Debet;516,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00036;;;Kredit;516,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1.797,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00044;;;Kredit;1.797,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;258,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00027;;;Kredit;258,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;483,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00038;;;Kredit;483,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;54,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00033;;;Kredit;54,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;125,00;;Indtægter via Dankort 2471043;;;;;;;;;;;;;;;;
95941300;;;;;Kredit;125,00;;Indtægter via Dankort 2471043;;;;;;;;;;;;;;;;
90540000;;;;;Debet;300,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000004025-00002;;;Kredit;300,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;75,00;;Indtægter via Dankort 5247969;;;;;;;;;;;;;;;;
95941300;;;;;Kredit;75,00;;Indtægter via Dankort 5247969;;;;;;;;;;;;;;;;
90540000;;;;;Debet;200,00;;Dankort-salg 26.04 5078318 2772;;;;;;;;;;;;;;;;
79000000;;XG-0000002667-00008;;;Kredit;200,00;;Dankort-salg 26.04 5078318 2772;;;;;;;;;;;;;;;;
90540000;;;;;Debet;350,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;350,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;2.398,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;2.398,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;263,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;263,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;120,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;120,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1.323,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;1.323,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;336,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;336,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;131,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;131,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;219,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;219,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;120,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;120,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;90,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;90,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;62,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;62,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;372,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;372,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;29,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;29,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;48,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;48,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;80,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;80,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;22,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;22,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;27,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;27,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;269,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;269,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;39,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;39,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;132,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;132,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;314,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;314,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;51,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;51,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;446,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;446,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;120,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;120,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;239,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;239,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;569,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;569,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;8.770,00;;Indtægter via betalingskort 4862899;;;;;;;;;;;;;;;;
79000000;;XG-0000005094-00001;;;Kredit;8.770,00;;Indtægter via betalingskort 4862899;;;;;;;;;;;;;;;;
90540000;;;;;Debet;5.335,00;;Indtægter via betalingskort 4862899;;;;;;;;;;;;;;;;
79000000;;XG-0000005094-00001;;;Kredit;5.335,00;;Indtægter via betalingskort 4862899;;;;;;;;;;;;;;;;
90540000;;;;;Debet;140,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
72000000;;XG-0000003040-00018;;;Kredit;140,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;448,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
