Artskonto;Omkostningssted;PSP-element;Profitcenter;Ordre;Debet/kredit;Beløb;Næste agent;Tekst;Betalingsart;Påligningsår;Betalingsmodtagernr.;Betalingsmodtagernr.kode;Ydelsesmodtagernr.;Ydelsesmodtagernr.kode;Ydelsesperiode fra;Ydelsesperiode til;Oplysningspligtnr.;Oplysningspligtmodtagernr.kode;Oplysningspligtkode;Netværk;Operation;Mængde;Mængdeenhed;Referencenøgle
90540000;;;;;Debet;207,80;;P5908764988202504160000931647;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;207,80;;P5908764988202504160000931647;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;71.085,02;;NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;71.085,02;;NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;8.330,04;;NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;8.330,04;;NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Debet;3.788,05;;P5908764988202504160000931641;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;3.788,05;;P5908764988202504160000931641;;;;;;;;;;;;;;;;
90540000;;;;;Debet;6.961,32;;Indtægter via FIK;;;;;;;;;;;;;;;;
91407004;;;;;Kredit;6.961,32;;Indtægter via FIK;;;;;;;;;;;;;;;;
90540000;;;;;Debet;4.146,00;;Indtægter via FIK;;;;;;;;;;;;;;;;
91407030;;;;;Kredit;4.146,00;;Indtægter via FIK;;;;;;;;;;;;;;;;
90540000;;;;;Debet;2.550,00;;Indtægter via FIK;;;;;;;;;;;;;;;;
91407005;;;;;Kredit;2.550,00;;Indtægter via FIK;;;;;;;;;;;;;;;;
90540000;;;;;Debet;510,00;;Indtægter via FIK;;;;;;;;;;;;;;;;
91407005;;;;;Kredit;510,00;;Indtægter via FIK;;;;;;;;;;;;;;;;
90540000;;;;;Debet;113.718,29;;Indtægter via FIK;;;;;;;;;;;;;;;;
91407003;;;;;Kredit;113.718,29;;Indtægter via FIK;;;;;;;;;;;;;;;;
90540000;;;;;Debet;79.345,65;;Indtægter via FIK;;;;;;;;;;;;;;;;
91407003;;;;;Kredit;79.345,65;;Indtægter via FIK;;;;;;;;;;;;;;;;
90540000;;;;;Debet;443,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
72000000;;XG-0000003040-00046;;;Kredit;443,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1.034,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;1.034,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;140,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;140,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;322,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;322,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;290,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;290,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;522,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;522,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;510,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;510,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;322,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;322,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;290,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;290,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1.034,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;1.034,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1.034,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;1.034,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1.034,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;1.034,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;190,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;190,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;290,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;290,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1.034,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;1.034,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1.034,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;1.034,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;330,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;330,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1.034,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;1.034,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1.034,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;1.034,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;370,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;370,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;330,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;330,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;322,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;322,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;290,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;290,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1.034,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;1.034,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;290,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;290,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1.034,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;1.034,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;522,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;522,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;290,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;290,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;290,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;290,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1.034,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;1.034,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;190,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;190,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;522,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;522,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1.034,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;1.034,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;894,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;894,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1.034,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;1.034,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;322,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;322,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1.034,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;1.034,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;322,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;322,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1.034,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;1.034,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;510,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;510,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;290,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;290,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;522,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;522,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;322,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;322,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;522,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;522,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;382,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;382,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;322,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;322,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;290,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;290,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1.034,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931206;;;;;Kredit;1.034,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;480,00;;Indtægter via betalingskort - Kasernen;;;;;;;;;;;;;;;;
72000000;;XG-0000005228-00003;;;Kredit;480,00;;Indtægter via betalingskort - Kasernen;;;;;;;;;;;;;;;;
90540000;;;;;Debet;2.600,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005285-00040;;;Kredit;2.600,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;240,00;;Indtægter via betalingskort - Sundhedshuset;;;;;;;;;;;;;;;;
72000000;;XG-0000005228-00003;;;Kredit;240,00;;Indtægter via betalingskort - Sundhedshuset;;;;;;;;;;;;;;;;
90540000;;;;;Debet;235,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00031;;;Kredit;235,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;60,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00045;;;Kredit;60,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1.730,00;;Indtægter via betalingskort - Laksetorvet;;;;;;;;;;;;;;;;
72000000;;XG-0000005228-00003;;;Kredit;1.730,00;;Indtægter via betalingskort - Laksetorvet;;;;;;;;;;;;;;;;
90540000;;;;;Debet;300,30;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
72000000;;XG-0000004024-00003;;;Kredit;300,30;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;835,00;;Indtægter via Dankort 5247969;;;;;;;;;;;;;;;;
95941300;;;;;Kredit;835,00;;Indtægter via Dankort 5247969;;;;;;;;;;;;;;;;
90540000;;;;;Debet;660,00;;Dankort-salg 15.04 5078318 2717;;;;;;;;;;;;;;;;
79000000;;XG-0000002667-00008;;;Kredit;660,00;;Dankort-salg 15.04 5078318 2717;;;;;;;;;;;;;;;;
90540000;;;;;Debet;300,00;;Dankort-salg 15.04 5078318 2716;;;;;;;;;;;;;;;;
79000000;;XG-0000002667-00008;;;Kredit;300,00;;Dankort-salg 15.04 5078318 2716;;;;;;;;;;;;;;;;
90540000;;;;;Debet;106,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;106,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;178,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;178,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;44,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;44,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;480,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;480,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;3.875,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;3.875,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;44,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;44,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;524,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;524,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;43,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;43,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;816,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;816,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;171,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;171,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;43,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;43,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;235,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;235,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;9,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;9,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;23,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;23,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;478,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;478,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;47,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;47,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;87,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;87,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;293,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;293,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;72,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;72,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;236,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;236,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;403,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;403,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;118,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;118,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;75,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;75,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;450,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;450,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1.144,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
79000000;;XG-0000005096-00001;;;Kredit;1.144,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1.375,00;;Indtægter via betalingskort 4862899;;;;;;;;;;;;;;;;
79000000;;XG-0000005094-00001;;;Kredit;1.375,00;;Indtægter via betalingskort 4862899;;;;;;;;;;;;;;;;
90540000;;;;;Debet;3.025,00;;Indtægter via betalingskort 4862899;;;;;;;;;;;;;;;;
79000000;;XG-0000005094-00001;;;Kredit;3.025,00;;Indtægter via betalingskort 4862899;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1.130,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
72000000;;XG-0000003040-00018;;;Kredit;1.130,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1.034,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931205;;;;;Kredit;1.034,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;182,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931205;;;;;Kredit;182,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;510,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931205;;;;;Kredit;510,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;600,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
95931205;;;;;Kredit;600,00;;Indtægter via Dankort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;8,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00036;;;Kredit;8,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;457,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00036;;;Kredit;457,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1.196,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00044;;;Kredit;1.196,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;2.496,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00044;;;Kredit;2.496,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;359,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00027;;;Kredit;359,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;281,50;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00038;;;Kredit;281,50;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;30,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00030;;;Kredit;30,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;84,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00028;;;Kredit;84,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;30,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00033;;;Kredit;30,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1.137,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00046;;;Kredit;1.137,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;55,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00041;;;Kredit;55,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;91,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00041;;;Kredit;91,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;243,00;;Indtægter via Dankort 2471043;;;;;;;;;;;;;;;;
95941300;;;;;Kredit;243,00;;Indtægter via Dankort 2471043;;;;;;;;;;;;;;;;
90540000;;;;;Debet;129,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
95941202;;;;;Kredit;129,00;;Indtægter via betalingskort;;;;;;;;;;;;;;;;
90540000;;;;;Debet;30.849,53;;Overførsel 4000000000011504258     Meddelnr. 19847297125106;;;;;;;;;;;;;;;;
91407041;;;;;Kredit;30.849,53;;Overførsel 4000000000011504258     Meddelnr. 19847297125106;;;;;;;;;;;;;;;;
90540000;;;;;Debet;2.245,00;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00044;;;Kredit;2.245,00;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
90540000;;;;;Debet;15,00;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00028;;;Kredit;15,00;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
90540000;;;;;Debet;100,50;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00041;;;Kredit;100,50;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
90540000;;;;;Debet;149,00;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00040;;;Kredit;149,00;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
90540000;;;;;Debet;30,00;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00033;;;Kredit;30,00;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
90540000;;;;;Debet;59,00;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00048;;;Kredit;59,00;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
90540000;;;;;Debet;162,00;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00039;;;Kredit;162,00;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
90540000;;;;;Debet;615,00;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00038;;;Kredit;615,00;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
90540000;;;;;Debet;329,00;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00046;;;Kredit;329,00;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
90540000;;;;;Debet;90,00;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00030;;;Kredit;90,00;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
90540000;;;;;Debet;100,00;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00036;;;Kredit;100,00;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
90540000;;;;;Debet;328,00;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00045;;;Kredit;328,00;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
90540000;;;;;Debet;25,00;;Indtægter via MobilePay (MSS Professional);;;;;;;;;;;;;;;;
95941203;;;;;Kredit;25,00;;Indtægter via MobilePay (MSS Professional);;;;;;;;;;;;;;;;
90540000;;;;;Debet;30,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00041;;;Kredit;30,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
