Artskonto;Omkostningssted;PSP-element;Profitcenter;Ordre;Debet/kredit;Beløb;Næste agent;Tekst;Betalingsart;Påligningsår;Betalingsmodtagernr.;Betalingsmodtagernr.kode;Ydelsesmodtagernr.;Ydelsesmodtagernr.kode;Ydelsesperiode fra;Ydelsesperiode til;Oplysningspligtnr.;Oplysningspligtmodtagernr.kode;Oplysningspligtkode;Netværk;Operation;Mængde;Mængdeenhed;Referencenøgle
90540000;;;;;Kredit;52.404,00;;Cap Viborg Kommune                 Meddelnr. 07009955725092;;;;;02;;;;;;;;;;;
95991009;;;;;Debet;52.404,00;;Cap Viborg Kommune                 Meddelnr. 07009955725092;;;;;02;;;;;;;;;;;
90540000;;;;;Kredit;107.576,00;;Cap SYGEDAGP.tlf89405555           Meddelnr. 07010005325092;;;;;02;;;;;;;;;;;
95991009;;;;;Debet;107.576,00;;Cap SYGEDAGP.tlf89405555           Meddelnr. 07010005325092;;;;;02;;;;;;;;;;;
90540000;;;;;Kredit;3.608,13;;Cap NKS-KY;;;;;02;;;;;;;;;;;
95931701;;;;;Debet;3.608,13;;Cap NKS-KY;;;;;02;;;;;;;;;;;
90540000;;;;;Kredit;800,00;;Cap NKS-KY;;;;;02;;;;;;;;;;;
95931701;;;;;Debet;800,00;;Cap NKS-KY;;;;;02;;;;;;;;;;;
90540000;;;;;Kredit;9.705,00;;Cap NKS-KY;;;;;02;;;;;;;;;;;
95931701;;;;;Debet;9.705,00;;Cap NKS-KY;;;;;02;;;;;;;;;;;
90540000;;;;;Kredit;4.929,70;;Cap NKS-KY;;;;;02;;;;;;;;;;;
95931701;;;;;Debet;4.929,70;;Cap NKS-KY;;;;;02;;;;;;;;;;;
90540000;;;;;Kredit;6.530,73;;Cap NKS-KY;;;;;02;;;;;;;;;;;
95931701;;;;;Debet;6.530,73;;Cap NKS-KY;;;;;02;;;;;;;;;;;
90540000;;;;;Kredit;13.182,00;;Cap NKS-KY;;;;;02;;;;;;;;;;;
95931701;;;;;Debet;13.182,00;;Cap NKS-KY;;;;;02;;;;;;;;;;;
90540000;;;;;Kredit;336,10;;Cap NKS-KY;;;;;02;;;;;;;;;;;
95931701;;;;;Debet;336,10;;Cap NKS-KY;;;;;02;;;;;;;;;;;
90540000;;;;;Kredit;3.490,13;;Cap NKS-KY;;;;;02;;;;;;;;;;;
95931701;;;;;Debet;3.490,13;;Cap NKS-KY;;;;;02;;;;;;;;;;;
90540000;;;;;Kredit;39.624,00;;Cap Dagpengerefusion               Meddelnr. 07009905325092;;;;;02;;;;;;;;;;;
95991009;;;;;Debet;39.624,00;;Cap Dagpengerefusion               Meddelnr. 07009905325092;;;;;02;;;;;;;;;;;
90540000;;;;;Kredit;6.375,00;;Cap tilbageførsel;;;;;02;;;;;;;;;;;
95991009;;;;;Debet;6.375,00;;Cap tilbageførsel;;;;;02;;;;;;;;;;;
90540000;;;;;Kredit;4.836,40;;RG-250404 29 ACONTO;;;;;02;;;;;;;;;;;
95910014;;;;;Debet;4.836,40;;RG-250404 29 ACONTO;;;;;02;;;;;;;;;;;
90540000;;;;;Kredit;34.803,03;;NKS-KY;;;;;02;;;;;;;;;;;
95931701;;;;;Debet;34.803,03;;NKS-KY;;;;;02;;;;;;;;;;;
90540000;;;;;Kredit;1.644,77;;NKS-KY;;;;;02;;;;;;;;;;;
95931701;;;;;Debet;1.644,77;;NKS-KY;;;;;02;;;;;;;;;;;
90540000;;;;;Kredit;186.328,03;;NKS-KY;;;;;02;;;;;;;;;;;
95931701;;;;;Debet;186.328,03;;NKS-KY;;;;;02;;;;;;;;;;;
90540000;;;;;Kredit;104.709,07;;Otc-betaling 1335703/1815548 NTRF;;;;;02;;;;;;;;;;;
67041004;;;;;Debet;104.709,07;;Otc-betaling 1335703/1815548 NTRF;;;;;02;;;;;;;;;;;
90540000;;;;;Kredit;11.635,91;;Indtægter via FIK;;;;;02;;;;;;;;;;;
91407004;;;;;Debet;11.635,91;;Indtægter via FIK;;;;;02;;;;;;;;;;;
90540000;;;;;Kredit;77.760,94;;Indtægter via FIK;;;;;02;;;;;;;;;;;
91407030;;;;;Debet;77.760,94;;Indtægter via FIK;;;;;02;;;;;;;;;;;
90540000;;;;;Kredit;4.590,00;;Indtægter via FIK;;;;;02;;;;;;;;;;;
91407005;;;;;Debet;4.590,00;;Indtægter via FIK;;;;;02;;;;;;;;;;;
90540000;;;;;Kredit;876.658,26;;Indtægter via FIK;;;;;02;;;;;;;;;;;
91407003;;;;;Debet;876.658,26;;Indtægter via FIK;;;;;02;;;;;;;;;;;
90540000;;;;;Kredit;3.420,00;;Indtægter via FIK;;;;;02;;;;;;;;;;;
95952100;;;;;Debet;3.420,00;;Indtægter via FIK;;;;;02;;;;;;;;;;;
90540000;;;;;Kredit;4.200,00;;Bs betaling KON konto 0970205918;;;;;02;;;;;;;;;;;
95991009;;;;;Debet;4.200,00;;Bs betaling KON konto 0970205918;;;;;02;;;;;;;;;;;
90540000;;;;;Kredit;8.052,20;;Bs betaling KON konto 0970205918;;;;;02;;;;;;;;;;;
95991009;;;;;Debet;8.052,20;;Bs betaling KON konto 0970205918;;;;;02;;;;;;;;;;;
90540000;;;;;Kredit;1.083,68;;Bs betaling KON konto 0970205918;;;;;02;;;;;;;;;;;
95991009;;;;;Debet;1.083,68;;Bs betaling KON konto 0970205918;;;;;02;;;;;;;;;;;
90540000;;;;;Kredit;235,23;;Returnering, ovf. 7170 0001985567  Meddelnr. 02975659225093;;;;;02;;;;;;;;;;;
95991009;;;;;Debet;235,23;;Returnering, ovf. 7170 0001985567  Meddelnr. 02975659225093;;;;;02;;;;;;;;;;;
90540000;;;;;Kredit;1.550,00;;Bgs Overførsel;;;;;02;;;;;;;;;;;
95991009;;;;;Debet;1.550,00;;Bgs Overførsel;;;;;02;;;;;;;;;;;
90540000;;;;;Kredit;1.500,00;;Indbetaling UDB;;;;;02;;;;;;;;;;;
95991009;;;;;Debet;1.500,00;;Indbetaling UDB;;;;;02;;;;;;;;;;;
90540000;;;;;Kredit;590,00;;Indbetaling MEL;;;;;02;;;;;;;;;;;
95991009;;;;;Debet;590,00;;Indbetaling MEL;;;;;02;;;;;;;;;;;
90540000;;;;;Kredit;1.198,00;;Indbetaling moe;;;;;02;;;;;;;;;;;
