Artskonto;Omkostningssted;PSP-element;Profitcenter;Ordre;Debet/kredit;Beløb;Næste agent;Tekst;Betalingsart;Påligningsår;Betalingsmodtagernr.;Betalingsmodtagernr.kode;Ydelsesmodtagernr.;Ydelsesmodtagernr.kode;Ydelsesperiode fra;Ydelsesperiode til;Oplysningspligtnr.;Oplysningspligtmodtagernr.kode;Oplysningspligtkode;Netværk;Operation;Mængde;Mængdeenhed;Referencenøgle
72000000;;XG-0000004526-00037;;;Kredit;338,50;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
90540000;;;;;Debet;651,00;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00046;;;Kredit;651,00;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
90540000;;;;;Debet;181,00;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00030;;;Kredit;181,00;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
90540000;;;;;Debet;90,00;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00036;;;Kredit;90,00;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
90540000;;;;;Debet;395,00;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00045;;;Kredit;395,00;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
90540000;;;;;Debet;1.208,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;XG-0000002511-00021;;;Kredit;1.208,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;137,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00041;;;Kredit;137,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;45,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;XG-0000003040-00046;;;Kredit;45,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;14,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;XG-0000002511-00020;;;Kredit;14,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;60,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;XG-0000003038-00105;;;Kredit;60,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;620,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;XG-0000002461-00001;;;Kredit;620,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;30,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00018;;;Kredit;30,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;40,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00044;;;Kredit;40,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1.635,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;XG-0000002475-00016;;;Kredit;1.635,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;100,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
79000000;;XG-0000005086-00001;;;Kredit;100,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;350,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
79000000;;XG-0000002426-00017;;;Kredit;350,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;5,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;XG-0000002668-00020;;;Kredit;5,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;864,50;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90100011;;;;;Kredit;864,50;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;169,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00026;;;Kredit;169,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;368,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00051;;;Kredit;368,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;7,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;XG-0000004526-00038;;;Kredit;7,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;300,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;XG-0000004087-00001;;;Kredit;300,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;76,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;XG-0000002890-00056;;;Kredit;76,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;120,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
79000000;;XG-0000004025-00002;;;Kredit;120,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;15.660,66;;Indtægter via MobilePay - Musical/skolefest;;;;;;;;;;;;;;;;
72000000;;XG-0000002488-00025;;;Kredit;15.660,66;;Indtægter via MobilePay - Musical/skolefest;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1.626,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
79000000;;XG-0000005004-00023;;;Kredit;1.626,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;335,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
79000000;;XG-0000002564-00001;;;Kredit;335,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1.100,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
79000000;;XG-0000005063-00011;;;Kredit;1.100,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;126,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;XG-0000002598-00003;;;Kredit;126,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;150,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;XG-0000002359-00016;;;Kredit;150,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;545,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
79000000;;XG-0000002481-00010;;;Kredit;545,00;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;990,10;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
79000000;;XG-0000005285-00040;;;Kredit;990,10;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;171,78;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
79000000;;XG-0000002521-00034;;;Kredit;171,78;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;49,50;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;XG-0000002448-00007;;;Kredit;49,50;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;2.480,00;;Cap RS-250501 29 ACONTO;;;;;;;;;;;;;;;;
95910014;;;;;Debet;2.480,00;;Cap RS-250501 29 ACONTO;;;;;;;;;;;;;;;;
90540000;;;;;Debet;5.543,02;;P5908764988202504300000933359;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;5.543,02;;P5908764988202504300000933359;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;5.001,86;;Cap NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;5.001,86;;Cap NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;3.893,22;;Cap NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;3.893,22;;Cap NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;8.620,20;;Cap NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;8.620,20;;Cap NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;2.925,00;;Cap NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;2.925,00;;Cap NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;4.117,50;;Cap NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;4.117,50;;Cap NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;12.589,00;;Cap NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;12.589,00;;Cap NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;11.485,00;;Cap NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;11.485,00;;Cap NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;3.945,00;;Cap NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;3.945,00;;Cap NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;408,31;;Cap NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;408,31;;Cap NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;8.093,15;;Cap NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;8.093,15;;Cap NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;7.500,00;;Cap NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;7.500,00;;Cap NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;3.829,00;;Cap NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;3.829,00;;Cap NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;1.970,69;;Cap NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;1.970,69;;Cap NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;5.191,32;;Cap NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;5.191,32;;Cap NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;7.110,00;;Cap NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;7.110,00;;Cap NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Debet;25.800,80;;VIBORG KOMMUNE;;;;;;;;;;;;;;;;
95931700;;;;;Kredit;25.800,80;;VIBORG KOMMUNE;;;;;;;;;;;;;;;;
90540000;;;;;Debet;11.253,45;;VESTHIMMERLANDS KOMMUNE;;;;;;;;;;;;;;;;
95931700;;;;;Kredit;11.253,45;;VESTHIMMERLANDS KOMMUNE;;;;;;;;;;;;;;;;
90540000;;;;;Debet;57.003,70;;SKANDERBORG KOMMUNE;;;;;;;;;;;;;;;;
95931700;;;;;Kredit;57.003,70;;SKANDERBORG KOMMUNE;;;;;;;;;;;;;;;;
90540000;;;;;Debet;13.623,35;;ROSKILDE KOMMUNE;;;;;;;;;;;;;;;;
95931700;;;;;Kredit;13.623,35;;ROSKILDE KOMMUNE;;;;;;;;;;;;;;;;
90540000;;;;;Debet;13.716,95;;ODENSE KOMMUNE;;;;;;;;;;;;;;;;
95931700;;;;;Kredit;13.716,95;;ODENSE KOMMUNE;;;;;;;;;;;;;;;;
90540000;;;;;Debet;13.716,95;;HOLSTEBRO KOMMUNE;;;;;;;;;;;;;;;;
95931700;;;;;Kredit;13.716,95;;HOLSTEBRO KOMMUNE;;;;;;;;;;;;;;;;
90540000;;;;;Debet;13.716,95;;ESBJERG KOMMUNE;;;;;;;;;;;;;;;;
95931700;;;;;Kredit;13.716,95;;ESBJERG KOMMUNE;;;;;;;;;;;;;;;;
90540000;;;;;Debet;149.278,90;;PENSION OG BOLIGSTØTTE;;;;;;;;;;;;;;;;
95931700;;;;;Kredit;149.278,90;;PENSION OG BOLIGSTØTTE;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;28.890,37;;RG-250501 29 ACONTO;;;;;;;;;;;;;;;;
95910014;;;;;Debet;28.890,37;;RG-250501 29 ACONTO;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;12.933,91;;NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;12.933,91;;NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;12.169,86;;NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;12.169,86;;NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;4.512,51;;NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;4.512,51;;NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;17.381,33;;NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;17.381,33;;NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;6.961,18;;NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;6.961,18;;NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;60.114,08;;NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;60.114,08;;NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;8.174,56;;NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;8.174,56;;NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;94.082,93;;NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;94.082,93;;NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;19.380,30;;NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;19.380,30;;NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;430.252,81;;NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;430.252,81;;NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;16.416,89;;NKS-KY;;;;;;;;;;;;;;;;
95931701;;;;;Debet;16.416,89;;NKS-KY;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;25.131,09;;NKS-KY;;;;;;;;;;;;;;;;
